customer_id,journey_id,polarity,feature,contribution
CUS-00084,JNY-00084,positive,SMS reply rate,0.67
CUS-00084,JNY-00084,positive,CV progress,0.644
CUS-00084,JNY-00084,positive,Vacancies engaged,0.48
CUS-00084,JNY-00084,negative,Open barriers,-1.2
CUS-00084,JNY-00084,negative,Region demand,-0.032
CUS-00084,JNY-00084,negative,Action plan completion,0.0
CUS-00085,JNY-00085,positive,CV progress,0.531
CUS-00085,JNY-00085,positive,SMS reply rate,0.486
CUS-00085,JNY-00085,positive,Vacancies engaged,0.48
CUS-00085,JNY-00085,negative,Open barriers,-1.2
CUS-00085,JNY-00085,negative,Region demand,-0.048
CUS-00085,JNY-00085,negative,Action plan completion,0.0
CUS-00086,JNY-00086,positive,SMS reply rate,0.538
CUS-00086,JNY-00086,positive,CV progress,0.484
CUS-00086,JNY-00086,positive,Push open rate,0.366
CUS-00086,JNY-00086,negative,Open barriers,-0.8
CUS-00086,JNY-00086,negative,Sector demand,-0.075
CUS-00086,JNY-00086,negative,Region demand,-0.032
CUS-00087,JNY-00087,positive,SMS reply rate,1.204
CUS-00087,JNY-00087,positive,CV progress,0.914
CUS-00087,JNY-00087,positive,Push open rate,0.776
CUS-00087,JNY-00087,negative,Region demand,-0.048
CUS-00087,JNY-00087,negative,Open barriers,-0.0
CUS-00087,JNY-00087,negative,Sector demand,0.05
CUS-00088,JNY-00088,positive,CV progress,0.754
CUS-00088,JNY-00088,positive,SMS reply rate,0.652
CUS-00088,JNY-00088,positive,Adviser sessions attended,0.35
CUS-00088,JNY-00088,negative,Open barriers,-0.8
CUS-00088,JNY-00088,negative,Action plan completion,0.0
CUS-00088,JNY-00088,negative,Sector demand,0.025
CUS-00089,JNY-00089,positive,CV progress,0.544
CUS-00089,JNY-00089,positive,Adviser sessions attended,0.35
CUS-00089,JNY-00089,positive,SMS reply rate,0.284
CUS-00089,JNY-00089,negative,Open barriers,-1.2
CUS-00089,JNY-00089,negative,Action plan completion,0.0
CUS-00089,JNY-00089,negative,Vacancies engaged,0.0
CUS-00090,JNY-00090,positive,SMS reply rate,0.65
CUS-00090,JNY-00090,positive,Vacancies engaged,0.48
CUS-00090,JNY-00090,positive,Adviser sessions attended,0.35
CUS-00090,JNY-00090,negative,Open barriers,-1.6
CUS-00090,JNY-00090,negative,Region demand,-0.048
CUS-00090,JNY-00090,negative,Action plan completion,0.0
CUS-00091,JNY-00091,positive,CV progress,0.551
CUS-00091,JNY-00091,positive,Vacancies engaged,0.48
CUS-00091,JNY-00091,positive,SMS reply rate,0.416
CUS-00091,JNY-00091,negative,Open barriers,-0.8
CUS-00091,JNY-00091,negative,Action plan completion,0.0
CUS-00091,JNY-00091,negative,Adviser sessions attended,0.0
CUS-00092,JNY-00092,positive,SMS reply rate,1.182
CUS-00092,JNY-00092,positive,CV progress,1.042
CUS-00092,JNY-00092,positive,Push open rate,0.703
CUS-00092,JNY-00092,negative,Open barriers,-0.0
CUS-00092,JNY-00092,negative,Sector demand,0.025
CUS-00092,JNY-00092,negative,Region demand,0.072
CUS-00093,JNY-00093,positive,SMS reply rate,1.37
CUS-00093,JNY-00093,positive,CV progress,1.206
CUS-00093,JNY-00093,positive,Vacancies engaged,0.8
CUS-00093,JNY-00093,negative,Open barriers,-0.4
CUS-00093,JNY-00093,negative,Region demand,-0.048
CUS-00093,JNY-00093,negative,Sector demand,0.15
CUS-00094,JNY-00094,positive,CV progress,1.298
CUS-00094,JNY-00094,positive,SMS reply rate,1.064
CUS-00094,JNY-00094,positive,Push open rate,0.77
CUS-00094,JNY-00094,negative,Sector demand,-0.075
CUS-00094,JNY-00094,negative,Open barriers,-0.0
CUS-00094,JNY-00094,negative,Region demand,0.072
CUS-00095,JNY-00095,positive,SMS reply rate,1.31
CUS-00095,JNY-00095,positive,CV progress,1.247
CUS-00095,JNY-00095,positive,Action plan completion,0.6
CUS-00095,JNY-00095,negative,Region demand,-0.048
CUS-00095,JNY-00095,negative,Open barriers,-0.0
CUS-00095,JNY-00095,negative,Sector demand,0.125
CUS-00096,JNY-00096,positive,SMS reply rate,0.606
CUS-00096,JNY-00096,positive,CV progress,0.461
CUS-00096,JNY-00096,positive,Adviser sessions attended,0.35
CUS-00096,JNY-00096,negative,Open barriers,-1.2
CUS-00096,JNY-00096,negative,Region demand,-0.048
CUS-00096,JNY-00096,negative,Action plan completion,0.0
CUS-00097,JNY-00097,positive,SMS reply rate,1.252
CUS-00097,JNY-00097,positive,CV progress,1.089
CUS-00097,JNY-00097,positive,Adviser sessions attended,0.7
CUS-00097,JNY-00097,negative,Region demand,-0.048
CUS-00097,JNY-00097,negative,Open barriers,-0.0
CUS-00097,JNY-00097,negative,Sector demand,0.0
CUS-00098,JNY-00098,positive,CV progress,1.274
CUS-00098,JNY-00098,positive,SMS reply rate,1.134
CUS-00098,JNY-00098,positive,Adviser sessions attended,0.7
CUS-00098,JNY-00098,negative,Region demand,-0.048
CUS-00098,JNY-00098,negative,Open barriers,-0.0
CUS-00098,JNY-00098,negative,Sector demand,0.075
CUS-00099,JNY-00099,positive,CV progress,0.535
CUS-00099,JNY-00099,positive,Adviser sessions attended,0.35
CUS-00099,JNY-00099,positive,SMS reply rate,0.288
CUS-00099,JNY-00099,negative,Open barriers,-1.2
CUS-00099,JNY-00099,negative,Action plan completion,0.0
CUS-00099,JNY-00099,negative,Vacancies engaged,0.0
CUS-00100,JNY-00100,positive,SMS reply rate,1.786
CUS-00100,JNY-00100,positive,CV progress,1.739
CUS-00100,JNY-00100,positive,Vacancies engaged,1.28
CUS-00100,JNY-00100,negative,Sector demand,-0.05
CUS-00100,JNY-00100,negative,Region demand,-0.032
CUS-00100,JNY-00100,negative,Open barriers,-0.0
CUS-00101,JNY-00101,positive,SMS reply rate,1.958
CUS-00101,JNY-00101,positive,CV progress,1.564
CUS-00101,JNY-00101,positive,Adviser sessions attended,1.05
CUS-00101,JNY-00101,negative,Region demand,-0.032
CUS-00101,JNY-00101,negative,Open barriers,-0.0
CUS-00101,JNY-00101,negative,Sector demand,0.0
CUS-00102,JNY-00102,positive,SMS reply rate,1.756
CUS-00102,JNY-00102,positive,CV progress,1.48
CUS-00102,JNY-00102,positive,Push open rate,1.128
CUS-00102,JNY-00102,negative,Region demand,-0.02
CUS-00102,JNY-00102,negative,Open barriers,-0.0
CUS-00102,JNY-00102,negative,Sector demand,0.15
CUS-00103,JNY-00103,positive,SMS reply rate,0.644
CUS-00103,JNY-00103,positive,CV progress,0.592
CUS-00103,JNY-00103,positive,Push open rate,0.392
CUS-00103,JNY-00103,negative,Open barriers,-0.8
CUS-00103,JNY-00103,negative,Sector demand,-0.05
CUS-00103,JNY-00103,negative,Adviser sessions attended,0.0
CUS-00104,JNY-00104,positive,SMS reply rate,0.784
CUS-00104,JNY-00104,positive,Action plan completion,0.3
CUS-00104,JNY-00104,positive,Push open rate,0.269
CUS-00104,JNY-00104,negative,Open barriers,-1.2
CUS-00104,JNY-00104,negative,Sector demand,-0.075
CUS-00104,JNY-00104,negative,Region demand,-0.032
CUS-00105,JNY-00105,positive,SMS reply rate,0.938
CUS-00105,JNY-00105,positive,CV progress,0.799
CUS-00105,JNY-00105,positive,Adviser sessions attended,0.7
CUS-00105,JNY-00105,negative,Open barriers,-0.0
CUS-00105,JNY-00105,negative,Region demand,0.072
CUS-00105,JNY-00105,negative,Sector demand,0.075
CUS-00106,JNY-00106,positive,CV progress,1.181
CUS-00106,JNY-00106,positive,SMS reply rate,1.136
CUS-00106,JNY-00106,positive,Push open rate,0.662
CUS-00106,JNY-00106,negative,Sector demand,-0.075
CUS-00106,JNY-00106,negative,Open barriers,-0.0
CUS-00106,JNY-00106,negative,Region demand,0.072
CUS-00107,JNY-00107,positive,CV progress,0.439
CUS-00107,JNY-00107,positive,SMS reply rate,0.382
CUS-00107,JNY-00107,positive,Push open rate,0.28
CUS-00107,JNY-00107,negative,Open barriers,-1.2
CUS-00107,JNY-00107,negative,Region demand,-0.048
CUS-00107,JNY-00107,negative,Action plan completion,0.0
CUS-00108,JNY-00108,positive,SMS reply rate,1.178
CUS-00108,JNY-00108,positive,CV progress,1.021
CUS-00108,JNY-00108,positive,Adviser sessions attended,0.7
CUS-00108,JNY-00108,negative,Region demand,-0.048
CUS-00108,JNY-00108,negative,Sector demand,-0.04
CUS-00108,JNY-00108,negative,Open barriers,-0.0
CUS-00109,JNY-00109,positive,SMS reply rate,1.96
CUS-00109,JNY-00109,positive,CV progress,1.51
CUS-00109,JNY-00109,positive,Adviser sessions attended,1.05
CUS-00109,JNY-00109,negative,Region demand,-0.032
CUS-00109,JNY-00109,negative,Open barriers,-0.0
CUS-00109,JNY-00109,negative,Sector demand,0.0
CUS-00110,JNY-00110,positive,Push open rate,0.385
CUS-00110,JNY-00110,positive,CV progress,0.328
CUS-00110,JNY-00110,positive,SMS reply rate,0.21
CUS-00110,JNY-00110,negative,Open barriers,-1.2
CUS-00110,JNY-00110,negative,Region demand,-0.048
CUS-00110,JNY-00110,negative,Action plan completion,0.0
CUS-00111,JNY-00111,positive,Adviser sessions attended,0.35
CUS-00111,JNY-00111,positive,CV progress,0.308
CUS-00111,JNY-00111,positive,Push open rate,0.204
CUS-00111,JNY-00111,negative,Open barriers,-0.8
CUS-00111,JNY-00111,negative,Region demand,-0.048
CUS-00111,JNY-00111,negative,Action plan completion,0.0
CUS-00112,JNY-00112,positive,CV progress,0.61
CUS-00112,JNY-00112,positive,Adviser sessions attended,0.35
CUS-00112,JNY-00112,positive,Action plan completion,0.3
CUS-00112,JNY-00112,negative,Open barriers,-1.6
CUS-00112,JNY-00112,negative,Sector demand,0.0
CUS-00112,JNY-00112,negative,Region demand,0.072
CUS-00113,JNY-00113,positive,SMS reply rate,0.598
CUS-00113,JNY-00113,positive,Adviser sessions attended,0.35
CUS-00113,JNY-00113,positive,CV progress,0.29
CUS-00113,JNY-00113,negative,Open barriers,-1.6
CUS-00113,JNY-00113,negative,Action plan completion,0.0
CUS-00113,JNY-00113,negative,Sector demand,0.05
CUS-00114,JNY-00114,positive,CV progress,1.325
CUS-00114,JNY-00114,positive,SMS reply rate,1.214
CUS-00114,JNY-00114,positive,Adviser sessions attended,0.7
CUS-00114,JNY-00114,negative,Open barriers,-0.0
CUS-00114,JNY-00114,negative,Region demand,0.072
CUS-00114,JNY-00114,negative,Sector demand,0.075
CUS-00115,JNY-00115,positive,CV progress,0.772
CUS-00115,JNY-00115,positive,SMS reply rate,0.6
CUS-00115,JNY-00115,positive,Adviser sessions attended,0.35
CUS-00115,JNY-00115,negative,Open barriers,-1.6
CUS-00115,JNY-00115,negative,Sector demand,-0.05
CUS-00115,JNY-00115,negative,Region demand,-0.02
CUS-00116,JNY-00116,positive,SMS reply rate,1.776
CUS-00116,JNY-00116,positive,CV progress,1.64
CUS-00116,JNY-00116,positive,Vacancies engaged,1.12
CUS-00116,JNY-00116,negative,Region demand,-0.02
CUS-00116,JNY-00116,negative,Open barriers,-0.0
CUS-00116,JNY-00116,negative,Sector demand,0.0
CUS-00117,JNY-00117,positive,CV progress,0.805
CUS-00117,JNY-00117,positive,SMS reply rate,0.664
CUS-00117,JNY-00117,positive,Vacancies engaged,0.48
CUS-00117,JNY-00117,negative,Open barriers,-1.6
CUS-00117,JNY-00117,negative,Action plan completion,0.0
CUS-00117,JNY-00117,negative,Region demand,0.072
CUS-00118,JNY-00118,positive,CV progress,0.513
CUS-00118,JNY-00118,positive,SMS reply rate,0.418
CUS-00118,JNY-00118,positive,Adviser sessions attended,0.35
CUS-00118,JNY-00118,negative,Open barriers,-0.8
CUS-00118,JNY-00118,negative,Sector demand,-0.05
CUS-00118,JNY-00118,negative,Region demand,0.072
CUS-00119,JNY-00119,positive,SMS reply rate,1.284
CUS-00119,JNY-00119,positive,CV progress,0.891
CUS-00119,JNY-00119,positive,Push open rate,0.72
CUS-00119,JNY-00119,negative,Open barriers,-0.8
CUS-00119,JNY-00119,negative,Region demand,-0.02
CUS-00119,JNY-00119,negative,Sector demand,0.15
CUS-00120,JNY-00120,positive,CV progress,0.603
CUS-00120,JNY-00120,positive,SMS reply rate,0.338
CUS-00120,JNY-00120,positive,Push open rate,0.283
CUS-00120,JNY-00120,negative,Open barriers,-1.6
CUS-00120,JNY-00120,negative,Sector demand,-0.05
CUS-00120,JNY-00120,negative,Region demand,-0.02
CUS-00121,JNY-00121,positive,CV progress,0.713
CUS-00121,JNY-00121,positive,SMS reply rate,0.632
CUS-00121,JNY-00121,positive,Vacancies engaged,0.48
CUS-00121,JNY-00121,negative,Open barriers,-0.8
CUS-00121,JNY-00121,negative,Region demand,-0.048
CUS-00121,JNY-00121,negative,Action plan completion,0.0
CUS-00122,JNY-00122,positive,Vacancies engaged,0.48
CUS-00122,JNY-00122,positive,SMS reply rate,0.462
CUS-00122,JNY-00122,positive,CV progress,0.295
CUS-00122,JNY-00122,negative,Open barriers,-1.6
CUS-00122,JNY-00122,negative,Sector demand,-0.075
CUS-00122,JNY-00122,negative,Action plan completion,0.0
CUS-00123,JNY-00123,positive,CV progress,0.659
CUS-00123,JNY-00123,positive,SMS reply rate,0.458
CUS-00123,JNY-00123,positive,Adviser sessions attended,0.35
CUS-00123,JNY-00123,negative,Open barriers,-1.6
CUS-00123,JNY-00123,negative,Region demand,-0.02
CUS-00123,JNY-00123,negative,Action plan completion,0.0
CUS-00124,JNY-00124,positive,CV progress,0.38
CUS-00124,JNY-00124,positive,SMS reply rate,0.226
CUS-00124,JNY-00124,positive,Push open rate,0.157
CUS-00124,JNY-00124,negative,Open barriers,-1.2
CUS-00124,JNY-00124,negative,Action plan completion,0.0
CUS-00124,JNY-00124,negative,Vacancies engaged,0.0
CUS-00125,JNY-00125,positive,SMS reply rate,0.774
CUS-00125,JNY-00125,positive,CV progress,0.446
CUS-00125,JNY-00125,positive,Push open rate,0.389
CUS-00125,JNY-00125,negative,Open barriers,-1.2
CUS-00125,JNY-00125,negative,Region demand,-0.048
CUS-00125,JNY-00125,negative,Action plan completion,0.0
CUS-00126,JNY-00126,positive,CV progress,0.796
CUS-00126,JNY-00126,positive,Vacancies engaged,0.48
CUS-00126,JNY-00126,positive,SMS reply rate,0.362
CUS-00126,JNY-00126,negative,Open barriers,-1.2
CUS-00126,JNY-00126,negative,Action plan completion,0.0
CUS-00126,JNY-00126,negative,Region demand,0.04
CUS-00127,JNY-00127,positive,SMS reply rate,1.834
CUS-00127,JNY-00127,positive,CV progress,1.726
CUS-00127,JNY-00127,positive,Vacancies engaged,1.6
CUS-00127,JNY-00127,negative,Region demand,-0.02
CUS-00127,JNY-00127,negative,Open barriers,-0.0
CUS-00127,JNY-00127,negative,Sector demand,0.125
CUS-00128,JNY-00128,positive,SMS reply rate,1.16
CUS-00128,JNY-00128,positive,CV progress,0.801
CUS-00128,JNY-00128,positive,Adviser sessions attended,0.7
CUS-00128,JNY-00128,negative,Region demand,-0.048
CUS-00128,JNY-00128,negative,Open barriers,-0.0
CUS-00128,JNY-00128,negative,Sector demand,0.05
CUS-00129,JNY-00129,positive,Vacancies engaged,1.92
CUS-00129,JNY-00129,positive,SMS reply rate,1.726
CUS-00129,JNY-00129,positive,CV progress,1.656
CUS-00129,JNY-00129,negative,Sector demand,-0.05
CUS-00129,JNY-00129,negative,Open barriers,-0.0
CUS-00129,JNY-00129,negative,Region demand,0.04
CUS-00130,JNY-00130,positive,CV progress,0.607
CUS-00130,JNY-00130,positive,Vacancies engaged,0.48
CUS-00130,JNY-00130,positive,SMS reply rate,0.45
CUS-00130,JNY-00130,negative,Open barriers,-1.2
CUS-00130,JNY-00130,negative,Region demand,-0.032
CUS-00130,JNY-00130,negative,Action plan completion,0.0
CUS-00131,JNY-00131,positive,CV progress,1.116
CUS-00131,JNY-00131,positive,SMS reply rate,0.914
CUS-00131,JNY-00131,positive,Vacancies engaged,0.64
CUS-00131,JNY-00131,negative,Open barriers,-0.4
CUS-00131,JNY-00131,negative,Region demand,-0.02
CUS-00131,JNY-00131,negative,Sector demand,0.15
CUS-00132,JNY-00132,positive,SMS reply rate,0.668
CUS-00132,JNY-00132,positive,CV progress,0.572
CUS-00132,JNY-00132,positive,Vacancies engaged,0.48
CUS-00132,JNY-00132,negative,Open barriers,-1.2
CUS-00132,JNY-00132,negative,Action plan completion,0.0
CUS-00132,JNY-00132,negative,Sector demand,0.05
CUS-00133,JNY-00133,positive,SMS reply rate,0.486
CUS-00133,JNY-00133,positive,CV progress,0.428
CUS-00133,JNY-00133,positive,Adviser sessions attended,0.35
CUS-00133,JNY-00133,negative,Open barriers,-1.6
CUS-00133,JNY-00133,negative,Sector demand,-0.04
CUS-00133,JNY-00133,negative,Action plan completion,0.0
CUS-00134,JNY-00134,positive,CV progress,0.666
CUS-00134,JNY-00134,positive,Vacancies engaged,0.48
CUS-00134,JNY-00134,positive,SMS reply rate,0.438
CUS-00134,JNY-00134,negative,Open barriers,-0.8
CUS-00134,JNY-00134,negative,Region demand,-0.032
CUS-00134,JNY-00134,negative,Action plan completion,0.0
CUS-00135,JNY-00135,positive,SMS reply rate,1.042
CUS-00135,JNY-00135,positive,CV progress,0.801
CUS-00135,JNY-00135,positive,Vacancies engaged,0.8
CUS-00135,JNY-00135,negative,Open barriers,-0.4
CUS-00135,JNY-00135,negative,Sector demand,-0.05
CUS-00135,JNY-00135,negative,Region demand,0.04
CUS-00136,JNY-00136,positive,SMS reply rate,0.598
CUS-00136,JNY-00136,positive,Adviser sessions attended,0.35
CUS-00136,JNY-00136,positive,CV progress,0.34
CUS-00136,JNY-00136,negative,Open barriers,-1.2
CUS-00136,JNY-00136,negative,Sector demand,-0.04
CUS-00136,JNY-00136,negative,Region demand,-0.032
CUS-00137,JNY-00137,positive,SMS reply rate,0.72
CUS-00137,JNY-00137,positive,CV progress,0.382
CUS-00137,JNY-00137,positive,Vacancies engaged,0.32
CUS-00137,JNY-00137,negative,Open barriers,-1.6
CUS-00137,JNY-00137,negative,Region demand,-0.032
CUS-00137,JNY-00137,negative,Action plan completion,0.0
CUS-00138,JNY-00138,positive,CV progress,0.616
CUS-00138,JNY-00138,positive,Push open rate,0.299
CUS-00138,JNY-00138,positive,SMS reply rate,0.244
CUS-00138,JNY-00138,negative,Open barriers,-0.8
CUS-00138,JNY-00138,negative,Region demand,-0.02
CUS-00138,JNY-00138,negative,Action plan completion,0.0
CUS-00139,JNY-00139,positive,SMS reply rate,0.572
CUS-00139,JNY-00139,positive,CV progress,0.49
CUS-00139,JNY-00139,positive,Push open rate,0.377
CUS-00139,JNY-00139,negative,Open barriers,-0.8
CUS-00139,JNY-00139,negative,Action plan completion,0.0
CUS-00139,JNY-00139,negative,Vacancies engaged,0.0
CUS-00140,JNY-00140,positive,Vacancies engaged,0.48
CUS-00140,JNY-00140,positive,CV progress,0.351
CUS-00140,JNY-00140,positive,Push open rate,0.335
CUS-00140,JNY-00140,negative,Open barriers,-1.6
CUS-00140,JNY-00140,negative,Region demand,-0.032
CUS-00140,JNY-00140,negative,Adviser sessions attended,0.0
CUS-00141,JNY-00141,positive,CV progress,0.373
CUS-00141,JNY-00141,positive,SMS reply rate,0.372
CUS-00141,JNY-00141,positive,Adviser sessions attended,0.35
CUS-00141,JNY-00141,negative,Open barriers,-1.2
CUS-00141,JNY-00141,negative,Region demand,-0.02
CUS-00141,JNY-00141,negative,Action plan completion,0.0
CUS-00142,JNY-00142,positive,CV progress,1.206
CUS-00142,JNY-00142,positive,SMS reply rate,0.954
CUS-00142,JNY-00142,positive,Push open rate,0.704
CUS-00142,JNY-00142,negative,Sector demand,-0.05
CUS-00142,JNY-00142,negative,Open barriers,-0.0
CUS-00142,JNY-00142,negative,Region demand,0.04
CUS-00143,JNY-00143,positive,CV progress,0.77
CUS-00143,JNY-00143,positive,Vacancies engaged,0.48
CUS-00143,JNY-00143,positive,Push open rate,0.391
CUS-00143,JNY-00143,negative,Open barriers,-1.2
CUS-00143,JNY-00143,negative,Action plan completion,0.0
CUS-00143,JNY-00143,negative,Sector demand,0.05
CUS-00144,JNY-00144,positive,SMS reply rate,0.546
CUS-00144,JNY-00144,positive,CV progress,0.538
CUS-00144,JNY-00144,positive,Adviser sessions attended,0.35
CUS-00144,JNY-00144,negative,Open barriers,-0.8
CUS-00144,JNY-00144,negative,Vacancies engaged,0.0
CUS-00144,JNY-00144,negative,Region demand,0.072
CUS-00145,JNY-00145,positive,SMS reply rate,0.792
CUS-00145,JNY-00145,positive,Push open rate,0.403
CUS-00145,JNY-00145,positive,Adviser sessions attended,0.35
CUS-00145,JNY-00145,negative,Open barriers,-1.6
CUS-00145,JNY-00145,negative,Action plan completion,0.0
CUS-00145,JNY-00145,negative,Region demand,0.04
CUS-00146,JNY-00146,positive,CV progress,1.082
CUS-00146,JNY-00146,positive,SMS reply rate,1.07
CUS-00146,JNY-00146,positive,Adviser sessions attended,0.7
CUS-00146,JNY-00146,negative,Open barriers,-0.0
CUS-00146,JNY-00146,negative,Sector demand,0.0
CUS-00146,JNY-00146,negative,Region demand,0.072
CUS-00147,JNY-00147,positive,SMS reply rate,0.488
