journey_id,customer_id,adviser_id,region_key,started_date,current_stage,journey_state,success_probability,scenario_band,outcome,days_to_placement,placed_date,sustainability_pct,sms_reply_pct,push_open_pct,plan_completion_3,cv_progress_pct,vacancies_saved,sessions_attended_3,open_barriers
JNY-00152,CUS-00152,ADV-0123,south-east-london,2025-09-26,actionplan,Failure,2.6,atrisk,Sanctioned referral,153,2026-02-26,18,28.1,31.2,1,39.9,2,1,2
JNY-00153,CUS-00153,ADV-0045,wales,2026-01-15,nudgeFirstDay,Progressing,74.5,atrisk,Placed - in progress,158,2026-06-22,42,13.4,6.8,1,27.8,1,1,4
JNY-00154,CUS-00154,ADV-0037,derbyshire-notts,2025-10-27,jobmatch,Progressing,75.1,drifting,Placed - in progress,86,2026-01-21,66,63.9,53.7,1,56.1,5,2,0
JNY-00155,CUS-00155,ADV-0101,wales,2025-09-11,offer,Progressing,84.9,drifting,Placed - in progress,86,2025-12-06,62,69.7,49.0,1,51.1,3,2,1
JNY-00156,CUS-00156,ADV-0062,south-east-london,2025-12-06,actionplan,Paused,26.0,atrisk,Ongoing,0,1970-01-01,45,34.1,30.5,0,28.5,0,1,4
JNY-00157,CUS-00157,ADV-0138,south-yorkshire,2026-05-15,diagnostic,Stalled,22.4,atrisk,Ongoing,0,1970-01-01,44,21.0,31.3,0,33.7,2,1,3
JNY-00158,CUS-00158,ADV-0219,south-yorkshire,2025-09-12,insupport,Success,98.8,drifting,Sustained 6mo+,78,2025-11-29,57,58.1,47.7,1,58.7,1,2,0
JNY-00159,CUS-00159,ADV-0123,south-east-london,2026-01-25,interview,Progressing,75.4,drifting,Placed - in progress,82,2026-04-17,61,63.8,64.9,2,44.5,5,2,0
JNY-00160,CUS-00160,ADV-0133,south-yorkshire,2025-09-30,skills,Failure,32.9,atrisk,Placed - dropped,148,2026-02-25,51,33.6,12.2,1,10.0,1,1,4
JNY-00161,CUS-00161,ADV-0002,derbyshire-notts,2025-09-02,referral,Failure,15.0,atrisk,Placed - dropped,213,2026-04-03,24,26.7,27.3,0,20.6,2,0,3
JNY-00162,CUS-00162,ADV-0084,south-east-london,2025-11-28,offer,Progressing,85.3,drifting,Placed - in progress,106,2026-03-14,62,55.9,63.5,2,64.5,3,2,0
JNY-00163,CUS-00163,ADV-0052,wales,2026-01-10,jobmatch,Progressing,71.3,ontrack,Placed - in progress,44,2026-02-23,82,84.8,92.2,2,91.3,12,2,0
JNY-00164,CUS-00164,ADV-0131,south-yorkshire,2025-10-08,jobmatch,Failure,2.6,atrisk,Sanctioned referral,130,2026-02-15,26,20.4,30.1,0,31.1,2,1,3
JNY-00165,CUS-00165,ADV-0132,derbyshire-notts,2025-10-03,insupport,Success,97.5,ontrack,Sustained 6mo+,35,2025-11-07,89,93.4,78.7,3,99.0,11,3,0
JNY-00166,CUS-00166,ADV-0003,south-east-london,2026-01-27,offer,Progressing,91.9,ontrack,Placed - in progress,42,2026-03-10,77,90.0,91.8,2,82.5,9,2,0
JNY-00167,CUS-00167,ADV-0166,wales,2025-10-08,actionplan,Failure,21.2,atrisk,Placed - dropped,134,2026-02-19,49,38.9,34.3,0,13.1,1,0,4
JNY-00168,CUS-00168,ADV-0210,south-east-london,2026-03-29,diagnostic,Stalled,33.5,atrisk,Ongoing,0,1970-01-01,29,13.9,19.1,0,40.3,2,1,2
JNY-00169,CUS-00169,ADV-0171,south-yorkshire,2025-09-05,skills,Paused,14.7,atrisk,Ongoing,0,1970-01-01,35,24.4,19.0,1,30.9,2,1,4
JNY-00170,CUS-00170,ADV-0215,north-london,2025-12-05,insupport,Success,98.2,ontrack,Sustained 6mo+,36,2026-01-10,82,86.9,81.9,3,85.1,11,3,0
JNY-00171,CUS-00171,ADV-0133,south-yorkshire,2025-11-01,routerCheck,Regressing,13.0,atrisk,Ongoing,0,1970-01-01,27,10.2,27.2,0,40.8,1,1,4
JNY-00172,CUS-00172,ADV-0052,wales,2026-03-04,nudgeFirstDay,Progressing,80.7,drifting,Placed - in progress,83,2026-05-26,68,56.0,64.8,1,48.3,4,2,0
JNY-00173,CUS-00173,ADV-0208,wales,2025-11-12,insupport,Success,98.0,drifting,Sustained 6mo+,108,2026-02-28,77,51.3,63.0,1,67.6,4,1,1
JNY-00174,CUS-00174,ADV-0223,south-east-london,2026-03-11,skills,Failure,20.5,drifting,Placed - dropped,65,2026-05-15,62,55.5,42.3,2,62.6,3,2,1
JNY-00175,CUS-00175,ADV-0177,wales,2025-11-05,referral,Failure,23.5,drifting,Placed - dropped,88,2026-02-01,63,64.2,46.6,1,65.8,3,1,0
JNY-00176,CUS-00176,ADV-0056,derbyshire-notts,2025-12-10,nudgeFirstDay,Progressing,91.4,drifting,Placed - in progress,117,2026-04-06,71,53.4,43.7,1,48.7,4,1,1
JNY-00177,CUS-00177,ADV-0231,derbyshire-notts,2025-12-15,insupport,Success,96.3,ontrack,Sustained 6mo+,66,2026-02-19,89,83.3,77.9,3,93.5,12,2,0
JNY-00178,CUS-00178,ADV-0235,wales,2026-05-02,actionplan,Paused,17.8,atrisk,Ongoing,0,1970-01-01,35,29.5,19.8,0,45.0,2,1,3
JNY-00179,CUS-00179,ADV-0102,derbyshire-notts,2025-11-06,diagnostic,Failure,25.7,drifting,Placed - dropped,68,2026-01-13,68,52.8,52.0,1,73.0,3,2,0
JNY-00180,CUS-00180,ADV-0063,wales,2025-12-04,referral,Failure,19.8,atrisk,Placed - dropped,173,2026-05-26,33,13.1,12.1,0,29.2,3,1,4
JNY-00181,CUS-00181,ADV-0238,wales,2026-05-05,nudgeFirstDay,Progressing,81.7,drifting,Placed - in progress,89,2026-08-02,50,49.8,62.4,1,73.9,2,2,0
JNY-00182,CUS-00182,ADV-0244,wales,2026-04-29,offer,Progressing,70.6,ontrack,Placed - in progress,44,2026-06-12,81,84.8,86.4,3,85.6,11,3,0
JNY-00183,CUS-00183,ADV-0024,north-london,2026-05-03,jobmatch,Failure,22.7,atrisk,Placed - dropped,138,2026-09-18,49,36.0,17.4,0,32.5,3,1,4
JNY-00184,CUS-00184,ADV-0073,north-london,2026-03-02,skills,Regressing,23.4,atrisk,Ongoing,0,1970-01-01,36,19.6,7.8,0,34.9,2,1,4
JNY-00185,CUS-00185,ADV-0149,south-yorkshire,2026-02-20,jobmatch,Failure,26.9,atrisk,Placed - dropped,119,2026-06-19,47,34.7,16.4,0,40.5,0,1,3
JNY-00186,CUS-00186,ADV-0157,wales,2026-05-06,jobmatch,Progressing,81.0,drifting,Placed - in progress,55,2026-06-30,62,45.6,47.2,1,47.0,4,2,1
JNY-00187,CUS-00187,ADV-0219,south-yorkshire,2026-02-26,offer,Progressing,76.8,drifting,Placed - in progress,62,2026-04-29,52,50.3,40.4,1,74.7,3,2,0
JNY-00188,CUS-00188,ADV-0031,north-london,2026-01-27,insupport,Success,96.6,ontrack,Sustained 6mo+,41,2026-03-09,86,95.1,77.9,3,83.7,7,3,0
JNY-00189,CUS-00189,ADV-0093,south-yorkshire,2025-11-24,actionplan,Paused,55.0,drifting,Ongoing,0,1970-01-01,49,69.5,54.0,2,56.6,5,1,0
JNY-00190,CUS-00190,ADV-0029,south-east-london,2026-04-18,routerCheck,Regressing,13.5,atrisk,Ongoing,0,1970-01-01,46,18.6,11.9,1,35.6,1,1,2
JNY-00191,CUS-00191,ADV-0077,south-east-london,2025-10-13,offer,Progressing,79.3,atrisk,Placed - in progress,118,2026-02-08,42,16.3,18.8,0,37.9,0,0,3
JNY-00192,CUS-00192,ADV-0071,derbyshire-notts,2026-03-11,insupport,Success,96.3,ontrack,Sustained 6mo+,33,2026-04-13,88,86.5,87.0,3,88.9,9,2,0
JNY-00193,CUS-00193,ADV-0205,south-east-london,2025-09-17,interview,Progressing,73.6,drifting,Placed - in progress,89,2025-12-15,67,54.6,43.7,1,45.0,2,2,0
JNY-00194,CUS-00194,ADV-0005,south-yorkshire,2026-01-14,interview,Progressing,80.5,atrisk,Placed - in progress,160,2026-06-23,34,12.0,29.8,1,18.8,2,1,3
JNY-00195,CUS-00195,ADV-0084,south-east-london,2025-11-06,interview,Progressing,81.3,atrisk,Placed - in progress,179,2026-05-04,35,18.6,8.0,1,13.7,0,1,4
JNY-00196,CUS-00196,ADV-0167,wales,2025-09-25,nudgeFirstDay,Progressing,73.9,drifting,Placed - in progress,87,2025-12-21,48,61.6,56.4,2,53.1,3,2,0
JNY-00197,CUS-00197,ADV-0186,south-yorkshire,2026-01-10,insupport,Success,97.9,drifting,Sustained 6mo+,85,2026-04-05,52,56.0,43.1,2,51.0,5,2,0
JNY-00198,CUS-00198,ADV-0118,south-yorkshire,2025-09-19,jobmatch,Failure,18.4,atrisk,Placed - dropped,149,2026-02-15,54,27.1,21.4,1,33.8,3,0,2
JNY-00199,CUS-00199,ADV-0128,derbyshire-notts,2026-03-28,actionplan,Paused,19.0,atrisk,Ongoing,0,1970-01-01,46,17.4,14.0,0,13.2,1,1,4
JNY-00200,CUS-00200,ADV-0114,south-east-london,2026-02-25,offer,Progressing,82.3,atrisk,Placed - in progress,189,2026-09-02,48,37.4,31.6,0,17.8,2,0,3
JNY-00201,CUS-00201,ADV-0022,north-london,2025-09-22,skills,Failure,10.2,atrisk,Withdrawn,146,2026-02-15,28,31.7,20.4,1,16.0,0,0,2
JNY-00202,CUS-00202,ADV-0158,derbyshire-notts,2025-12-09,actionplan,Paused,35.0,atrisk,Ongoing,0,1970-01-01,36,34.8,33.1,0,24.8,0,0,4
JNY-00203,CUS-00203,ADV-0147,south-east-london,2025-12-26,insupport,Success,96.8,drifting,Sustained 6mo+,94,2026-03-30,69,61.2,40.9,2,63.0,1,2,1
JNY-00204,CUS-00204,ADV-0063,wales,2026-05-10,offer,Progressing,75.3,atrisk,Placed - in progress,110,2026-08-28,42,38.9,27.4,1,34.2,2,0,4
JNY-00205,CUS-00205,ADV-0182,south-east-london,2026-05-08,referral,Failure,26.9,drifting,Placed - dropped,118,2026-09-03,68,56.9,57.5,1,69.0,3,2,0
JNY-00206,CUS-00206,ADV-0079,wales,2025-09-19,insupport,Success,97.0,drifting,Sustained 6mo+,87,2025-12-15,66,66.8,63.4,2,49.8,2,1,0
JNY-00207,CUS-00207,ADV-0177,wales,2025-10-17,skills,Paused,20.8,atrisk,Ongoing,0,1970-01-01,38,39.2,25.1,1,18.4,0,0,3
JNY-00208,CUS-00208,ADV-0173,wales,2026-05-12,skills,Failure,7.9,atrisk,Sanctioned referral,123,2026-09-12,30,26.4,8.4,1,21.3,2,1,3
JNY-00209,CUS-00209,ADV-0135,south-east-london,2025-10-05,offer,Progressing,70.7,atrisk,Placed - in progress,165,2026-03-19,46,36.0,11.8,1,23.0,2,1,4
JNY-00210,CUS-00210,ADV-0204,north-london,2026-02-15,actionplan,Paused,31.6,atrisk,Ongoing,0,1970-01-01,46,10.0,32.1,0,33.1,0,1,2
JNY-00211,CUS-00211,ADV-0225,wales,2025-12-11,skills,Paused,36.5,atrisk,Ongoing,0,1970-01-01,40,13.3,10.6,0,41.1,2,1,3
JNY-00212,CUS-00212,ADV-0108,south-east-london,2026-03-30,insupport,Success,97.0,drifting,Sustained 6mo+,70,2026-06-08,74,64.1,40.5,1,48.3,4,2,0
JNY-00213,CUS-00213,ADV-0020,south-yorkshire,2026-03-23,offer,Progressing,79.5,atrisk,Placed - in progress,141,2026-08-11,29,29.9,27.1,1,33.5,2,0,3
JNY-00214,CUS-00214,ADV-0095,wales,2026-03-06,actionplan,Paused,47.8,drifting,Ongoing,0,1970-01-01,72,60.5,52.6,2,57.5,4,2,0
JNY-00215,CUS-00215,ADV-0209,wales,2026-03-24,skills,Regressing,19.2,atrisk,Ongoing,0,1970-01-01,42,38.5,25.8,0,26.6,2,1,4
JNY-00216,CUS-00216,ADV-0171,south-yorkshire,2025-12-17,nudgeFirstDay,Progressing,77.7,drifting,Placed - in progress,75,2026-03-02,55,50.2,52.7,2,50.5,2,2,0
JNY-00217,CUS-00217,ADV-0195,south-east-london,2025-11-25,insupport,Success,98.5,drifting,Sustained 6mo+,114,2026-03-19,71,46.8,44.8,1,56.0,4,2,0
JNY-00218,CUS-00218,ADV-0145,south-east-london,2025-11-25,nudgeFirstDay,Progressing,85.2,drifting,Placed - in progress,91,2026-02-24,68,55.8,47.4,1,47.9,1,1,0
JNY-00219,CUS-00219,ADV-0152,derbyshire-notts,2026-01-08,actionplan,Failure,23.2,atrisk,Placed - dropped,175,2026-07-02,46,15.8,9.6,0,17.8,2,0,4
JNY-00220,CUS-00220,ADV-0203,derbyshire-notts,2026-05-04,nudgeFirstDay,Progressing,85.2,drifting,Placed - in progress,88,2026-07-31,67,55.7,49.1,1,63.0,5,2,1
JNY-00221,CUS-00221,ADV-0179,south-yorkshire,2026-02-16,nudgeFirstDay,Progressing,71.4,ontrack,Placed - in progress,47,2026-04-04,81,94.0,89.7,3,92.2,8,3,0
JNY-00222,CUS-00222,ADV-0226,derbyshire-notts,2026-01-12,insupport,Success,97.5,ontrack,Sustained 6mo+,46,2026-02-27,93,83.7,84.6,3,93.6,12,2,0
JNY-00223,CUS-00223,ADV-0028,north-london,2025-12-09,insupport,Success,96.2,drifting,Sustained 6mo+,63,2026-02-10,65,54.5,56.9,2,57.9,5,2,0
JNY-00224,CUS-00224,ADV-0105,wales,2026-03-21,actionplan,Failure,6.8,atrisk,Withdrawn,112,2026-07-11,35,38.8,10.2,0,12.0,0,1,3
JNY-00225,CUS-00225,ADV-0185,south-east-london,2025-12-14,diagnostic,Stalled,35.2,drifting,Ongoing,0,1970-01-01,70,47.3,56.6,1,55.9,4,1,0
JNY-00226,CUS-00226,ADV-0118,south-yorkshire,2025-10-08,nudgeFirstDay,Progressing,70.9,atrisk,Placed - in progress,135,2026-02-20,38,18.5,22.2,0,18.8,0,1,3
JNY-00227,CUS-00227,ADV-0102,derbyshire-notts,2025-09-20,nudgeFirstDay,Progressing,80.7,ontrack,Placed - in progress,38,2025-10-28,84,90.4,83.7,3,83.2,12,2,0
JNY-00228,CUS-00228,ADV-0121,derbyshire-notts,2025-09-27,actionplan,Stalled,29.2,atrisk,Ongoing,0,1970-01-01,38,37.9,7.3,1,25.1,0,1,3
JNY-00229,CUS-00229,ADV-0063,wales,2025-12-05,routerCheck,Regressing,32.1,atrisk,Ongoing,0,1970-01-01,46,20.8,32.7,1,35.7,0,1,2
JNY-00230,CUS-00230,ADV-0170,derbyshire-notts,2025-10-30,skills,Regressing,12.7,atrisk,Ongoing,0,1970-01-01,30,21.9,6.1,0,18.2,1,1,2
JNY-00231,CUS-00231,ADV-0232,south-east-london,2025-10-30,nudgeFirstDay,Progressing,79.8,drifting,Placed - in progress,81,2026-01-19,73,52.3,58.8,1,41.8,3,1,0
JNY-00232,CUS-00232,ADV-0214,derbyshire-notts,2025-09-21,offer,Progressing,79.2,drifting,Placed - in progress,81,2025-12-11,62,59.6,56.7,1,47.1,3,2,0
JNY-00233,CUS-00233,ADV-0167,wales,2025-12-21,actionplan,Paused,33.6,atrisk,Ongoing,0,1970-01-01,50,15.6,10.5,0,17.5,2,0,3
JNY-00234,CUS-00234,ADV-0128,derbyshire-notts,2026-03-27,referral,Failure,15.2,atrisk,Withdrawn,172,2026-09-15,22,19.3,24.7,1,31.4,2,0,4
JNY-00235,CUS-00235,ADV-0046,north-london,2026-01-18,skills,Regressing,23.8,atrisk,Ongoing,0,1970-01-01,25,27.6,21.3,0,33.2,3,0,3
JNY-00236,CUS-00236,ADV-0215,north-london,2026-05-02,offer,Progressing,73.9,atrisk,Placed - in progress,234,2026-12-22,51,25.7,33.4,0,30.1,3,1,4
JNY-00237,CUS-00237,ADV-0180,north-london,2026-01-21,diagnostic,Failure,18.9,atrisk,Placed - dropped,150,2026-06-20,52,12.9,27.7,0,25.3,2,1,3
JNY-00238,CUS-00238,ADV-0030,south-east-london,2026-03-03,skills,Stalled,28.4,atrisk,Ongoing,0,1970-01-01,23,30.6,32.5,0,12.4,0,0,2
JNY-00239,CUS-00239,ADV-0206,south-east-london,2026-01-12,referral,Failure,31.6,atrisk,Placed - dropped,178,2026-07-09,53,13.4,15.8,1,16.6,0,1,3
JNY-00240,CUS-00240,ADV-0050,south-east-london,2026-05-11,insupport,Success,97.6,ontrack,Sustained 6mo+,48,2026-06-28,78,93.1,90.5,2,94.9,5,2,0
JNY-00241,CUS-00241,ADV-0214,derbyshire-notts,2026-03-23,insupport,Success,97.4,drifting,Sustained 6mo+,88,2026-06-19,59,61.0,45.8,1,58.7,4,2,0
JNY-00242,CUS-00242,ADV-0062,south-east-london,2025-12-25,referral,Failure,14.4,atrisk,Withdrawn,218,2026-07-31,49,13.9,20.3,0,38.4,3,1,3
JNY-00243,CUS-00243,ADV-0075,derbyshire-notts,2026-03-23,insupport,Success,96.7,drifting,Sustained 6mo+,50,2026-05-12,64,64.1,60.6,1,66.6,2,1,0
JNY-00244,CUS-00244,ADV-0116,north-london,2025-09-15,interview,Progressing,73.5,drifting,Placed - in progress,61,2025-11-15,69,45.6,50.9,1,42.5,4,2,0
JNY-00245,CUS-00245,ADV-0099,south-yorkshire,2026-02-04,insupport,Success,96.4,drifting,Sustained 6mo+,97,2026-05-12,61,51.0,50.0,2,65.9,1,1,0
JNY-00246,CUS-00246,ADV-0040,south-east-london,2025-10-03,interview,Progressing,85.0,ontrack,Placed - in progress,47,2025-11-19,87,84.3,89.2,2,92.3,8,2,0
JNY-00247,CUS-00247,ADV-0064,wales,2026-03-22,skills,Failure,15.9,atrisk,Withdrawn,117,2026-07-17,52,20.7,17.9,0,16.2,1,1,4
JNY-00248,CUS-00248,ADV-0225,wales,2026-04-19,offer,Progressing,89.7,atrisk,Placed - in progress,99,2026-07-27,50,24.4,6.3,0,38.4,3,1,4
JNY-00249,CUS-00249,ADV-0236,south-east-london,2025-09-23,skills,Failure,29.3,atrisk,Placed - dropped,115,2026-01-16,45,20.2,30.9,0,19.9,2,1,3
JNY-00250,CUS-00250,ADV-0045,wales,2025-11-02,jobmatch,Progressing,80.7,drifting,Placed - in progress,71,2026-01-12,68,69.1,44.2,1,70.7,3,1,0
JNY-00251,CUS-00251,ADV-0103,north-london,2026-02-09,actionplan,Paused,21.9,atrisk,Ongoing,0,1970-01-01,26,36.9,28.0,0,11.7,1,1,4
JNY-00252,CUS-00252,ADV-0047,wales,2025-12-23,insupport,Success,97.4,drifting,Sustained 6mo+,118,2026-04-20,70,61.8,57.7,2,71.3,1,2,1
JNY-00253,CUS-00253,ADV-0239,derbyshire-notts,2025-11-06,routerCheck,Regressing,13.1,atrisk,Ongoing,0,1970-01-01,37,14.8,21.4,1,39.6,0,0,3
JNY-00254,CUS-00254,ADV-0143,south-east-london,2025-11-27,skills,Regressing,34.5,atrisk,Ongoing,0,1970-01-01,42,15.2,13.1,0,40.0,2,1,4
JNY-00255,CUS-00255,ADV-0213,derbyshire-notts,2026-04-27,referral,Failure,9.0,atrisk,Sanctioned referral,161,2026-10-05,39,33.0,31.7,0,24.1,0,1,2
JNY-00256,CUS-00256,ADV-0056,derbyshire-notts,2026-02-23,skills,Regressing,21.8,atrisk,Ongoing,0,1970-01-01,44,26.2,20.4,0,29.8,0,0,4
JNY-00257,CUS-00257,ADV-0171,south-yorkshire,2026-04-16,skills,Failure,23.3,atrisk,Placed - dropped,167,2026-09-30,26,10.2,13.0,0,41.6,0,1,3
JNY-00258,CUS-00258,ADV-0075,derbyshire-notts,2025-11-07,actionplan,Stalled,25.3,atrisk,Ongoing,0,1970-01-01,52,19.5,20.6,0,26.9,2,1,3
JNY-00259,CUS-00259,ADV-0035,north-london,2026-01-27,actionplan,Failure,2.7,atrisk,Sanctioned referral,121,2026-05-28,44,23.0,12.4,0,15.0,0,0,3
JNY-00260,CUS-00260,ADV-0160,south-east-london,2026-04-18,jobmatch,Progressing,70.6,ontrack,Placed - in progress,60,2026-06-17,82,97.4,78.2,3,96.6,11,3,0
JNY-00261,CUS-00261,ADV-0136,wales,2025-10-27,insupport,Success,98.2,drifting,Sustained 6mo+,71,2026-01-06,63,63.3,61.8,1,44.3,1,1,2
JNY-00262,CUS-00262,ADV-0131,south-yorkshire,2025-11-02,insupport,Success,98.8,drifting,Sustained 6mo+,85,2026-01-26,62,68.1,59.3,1,49.4,3,2,0
JNY-00263,CUS-00263,ADV-0185,south-east-london,2026-03-29,nudgeFirstDay,Progressing,85.4,ontrack,Placed - in progress,40,2026-05-08,86,98.3,89.2,3,89.9,8,3,0
JNY-00264,CUS-00264,ADV-0189,south-yorkshire,2026-01-05,jobmatch,Regressing,13.6,atrisk,Ongoing,0,1970-01-01,41,32.7,28.0,0,15.5,3,1,4
JNY-00265,CUS-00265,ADV-0148,south-yorkshire,2026-01-15,nudgeFirstDay,Progressing,91.6,atrisk,Placed - in progress,146,2026-06-10,39,38.3,8.4,0,16.4,1,0,2
JNY-00266,CUS-00266,ADV-0212,north-london,2026-01-09,skills,Failure,24.7,drifting,Placed - dropped,68,2026-03-18,62,63.3,57.1,1,64.0,3,1,0
JNY-00267,CUS-00267,ADV-0021,north-london,2025-11-20,referral,Failure,20.1,drifting,Placed - dropped,88,2026-02-16,64,61.0,58.7,1,48.1,2,1,0
JNY-00268,CUS-00268,ADV-0162,derbyshire-notts,2025-10-02,referral,Failure,19.8,atrisk,Placed - dropped,197,2026-04-17,44,18.9,26.0,0,20.4,3,1,3
JNY-00269,CUS-00269,ADV-0071,derbyshire-notts,2026-01-13,insupport,Success,98.1,drifting,Sustained 6mo+,90,2026-04-13,61,67.3,44.1,2,59.1,1,2,1
JNY-00270,CUS-00270,ADV-0170,derbyshire-notts,2026-01-18,interview,Progressing,70.2,drifting,Placed - in progress,97,2026-04-25,70,60.0,43.7,1,73.5,3,2,0
JNY-00271,CUS-00271,ADV-0066,south-east-london,2025-09-02,referral,Failure,31.0,atrisk,Placed - dropped,169,2026-02-18,44,33.0,11.8,0,10.7,0,1,4
JNY-00272,CUS-00272,ADV-0095,wales,2026-02-16,referral,Failure,31.1,drifting,Placed - dropped,114,2026-06-10,62,66.6,59.5,1,46.8,3,1,1
JNY-00273,CUS-00273,ADV-0178,south-yorkshire,2025-12-08,skills,Stalled,26.7,atrisk,Ongoing,0,1970-01-01,32,35.1,33.9,0,33.9,2,1,4
JNY-00274,CUS-00274,ADV-0187,south-yorkshire,2025-09-22,diagnostic,Failure,28.3,drifting,Placed - dropped,85,2025-12-16,71,64.1,45.9,1,56.6,3,1,0
JNY-00275,CUS-00275,ADV-0170,derbyshire-notts,2026-04-06,jobmatch,Failure,4.9,atrisk,Sanctioned referral,135,2026-08-19,36,38.6,23.7,1,37.0,2,1,3
JNY-00276,CUS-00276,ADV-0164,south-east-london,2025-11-20,diagnostic,Failure,8.4,atrisk,Withdrawn,207,2026-06-15,29,17.1,8.5,0,27.0,2,1,3
JNY-00277,CUS-00277,ADV-0080,south-yorkshire,2026-03-29,routerCheck,Regressing,36.6,atrisk,Ongoing,0,1970-01-01,22,38.0,16.3,0,20.3,0,0,2
JNY-00278,CUS-00278,ADV-0080,south-yorkshire,2025-12-27,insupport,Success,97.9,ontrack,Sustained 6mo+,39,2026-02-04,82,89.8,92.4,3,87.2,11,3,0
JNY-00279,CUS-00279,ADV-0147,south-east-london,2026-02-13,jobmatch,Failure,22.8,atrisk,Placed - dropped,149,2026-07-12,27,32.5,32.3,0,12.8,2,0,3
JNY-00280,CUS-00280,ADV-0073,north-london,2026-04-23,diagnostic,Failure,21.2,atrisk,Placed - dropped,127,2026-08-28,32,25.8,22.1,0,30.2,3,0,4
JNY-00281,CUS-00281,ADV-0239,derbyshire-notts,2026-01-16,insupport,Success,95.6,ontrack,Sustained 6mo+,48,2026-03-05,87,89.5,82.3,2,90.1,9,3,0
JNY-00282,CUS-00282,ADV-0047,wales,2025-12-13,jobmatch,Progressing,74.9,atrisk,Placed - in progress,115,2026-04-07,36,30.1,17.3,0,13.0,3,1,3
JNY-00283,CUS-00283,ADV-0080,south-yorkshire,2025-10-19,insupport,Success,97.5,drifting,Sustained 6mo+,115,2026-02-11,54,51.5,64.3,2,71.6,1,2,0
JNY-00284,CUS-00284,ADV-0213,derbyshire-notts,2025-12-16,actionplan,Paused,18.5,atrisk,Ongoing,0,1970-01-01,32,16.8,21.0,0,44.7,1,1,3
JNY-00285,CUS-00285,ADV-0060,derbyshire-notts,2025-10-13,diagnostic,Failure,5.2,atrisk,Withdrawn,213,2026-05-14,20,31.2,20.2,1,32.7,2,1,4
JNY-00286,CUS-00286,ADV-0082,south-yorkshire,2025-12-01,jobmatch,Regressing,12.2,atrisk,Ongoing,0,1970-01-01,49,11.4,18.9,0,25.0,2,0,2
JNY-00287,CUS-00287,ADV-0124,north-london,2025-09-28,actionplan,Stalled,36.8,atrisk,Ongoing,0,1970-01-01,35,28.5,26.6,0,13.6,0,1,3
JNY-00288,CUS-00288,ADV-0125,south-yorkshire,2025-12-15,nudgeFirstDay,Progressing,74.7,ontrack,Placed - in progress,53,2026-02-06,86,80.2,83.6,3,82.0,7,3,0
JNY-00289,CUS-00289,ADV-0128,derbyshire-notts,2025-09-03,interview,Progressing,87.9,atrisk,Placed - in progress,124,2026-01-05,35,31.8,31.5,1,20.7,1,1,4
JNY-00290,CUS-00290,ADV-0016,north-london,2026-01-03,skills,Failure,32.2,atrisk,Placed - dropped,172,2026-06-24,29,38.8,30.4,0,37.2,2,0,4
JNY-00291,CUS-00291,ADV-0168,north-london,2026-03-17,diagnostic,Failure,25.4,atrisk,Placed - dropped,214,2026-10-17,31,12.9,9.4,1,25.9,2,0,3
JNY-00292,CUS-00292,ADV-0024,north-london,2026-01-04,insupport,Success,98.4,drifting,Sustained 6mo+,90,2026-04-04,61,48.0,55.7,2,61.8,1,2,1
JNY-00293,CUS-00293,ADV-0181,south-east-london,2026-03-21,jobmatch,Failure,23.4,atrisk,Placed - dropped,207,2026-10-14,30,32.5,10.5,1,31.0,1,0,2
JNY-00294,CUS-00294,ADV-0069,south-yorkshire,2025-09-10,jobmatch,Failure,25.3,drifting,Placed - dropped,89,2025-12-08,65,47.6,63.7,1,46.9,5,2,0
JNY-00295,CUS-00295,ADV-0166,wales,2025-12-30,skills,Failure,27.7,atrisk,Placed - dropped,110,2026-04-19,28,24.7,29.0,1,27.2,1,0,4
JNY-00296,CUS-00296,ADV-0064,wales,2026-05-07,diagnostic,Failure,34.8,atrisk,Placed - dropped,142,2026-09-26,38,15.6,24.3,0,41.3,0,0,4
JNY-00297,CUS-00297,ADV-0076,south-yorkshire,2026-03-04,referral,Failure,13.0,atrisk,Withdrawn,138,2026-07-20,43,12.2,32.5,0,15.7,3,0,3
JNY-00298,CUS-00298,ADV-0043,south-east-london,2026-04-24,actionplan,Stalled,15.3,atrisk,Ongoing,0,1970-01-01,35,16.3,25.9,1,30.0,0,1,3
JNY-00299,CUS-00299,ADV-0153,wales,2026-01-08,nudgeFirstDay,Progressing,86.4,ontrack,Placed - in progress,52,2026-03-01,90,89.1,82.8,3,92.6,5,2,0
JNY-00300,CUS-00300,ADV-0236,south-east-london,2026-03-02,diagnostic,Failure,16.3,drifting,Placed - dropped,94,2026-06-04,59,57.9,48.9,2,52.9,5,2,0
JNY-00301,CUS-00301,ADV-0172,south-yorkshire,2026-02-10,insupport,Success,97.7,drifting,Sustained 6mo+,120,2026-06-10,60,63.9,40.5,2,70.8,2,2,0
JNY-00302,CUS-00302,ADV-0240,wales,2025-10-25,nudgeFirstDay,Progressing,87.2,ontrack,Placed - in progress,32,2025-11-26,83,85.2,90.2,2,92.6,5,3,0
JNY-00303,CUS-00303,ADV-0202,south-east-london,2026-03-29,skills,Paused,46.2,drifting,Ongoing,0,1970-01-01,51,61.1,53.1,2,66.0,3,1,0
