router_score_id,journey_id,customer_id,adviser_id,region_key,check_type,score,band,action_taken,score_date
RTR-JNY-00127-end,JNY-00127,CUS-00127,ADV-0220,south-yorkshire,end_of_journey,100,ON_TRACK,training_update_applied,2026-08-21
RTR-JNY-00128-mid,JNY-00128,CUS-00128,ADV-0140,wales,mid_journey,58,DRIFTING,in_person_48h,2026-04-01
RTR-JNY-00129-mid,JNY-00129,CUS-00129,ADV-0022,north-london,mid_journey,89,ON_TRACK,light_touch,2026-05-18
RTR-JNY-00129-end,JNY-00129,CUS-00129,ADV-0022,north-london,end_of_journey,93,ON_TRACK,training_update_applied,2026-08-16
RTR-JNY-00130-mid,JNY-00130,CUS-00130,ADV-0048,derbyshire-notts,mid_journey,26,AT_RISK,call_today_mh_referral,2026-02-28
RTR-JNY-00130-end,JNY-00130,CUS-00130,ADV-0048,derbyshire-notts,end_of_journey,46,AT_RISK,training_update_applied,2026-05-29
RTR-JNY-00131-mid,JNY-00131,CUS-00131,ADV-0125,south-yorkshire,mid_journey,50,DRIFTING,in_person_48h,2026-03-18
RTR-JNY-00131-end,JNY-00131,CUS-00131,ADV-0125,south-yorkshire,end_of_journey,60,DRIFTING,training_update_applied,2026-06-16
RTR-JNY-00132-mid,JNY-00132,CUS-00132,ADV-0015,south-east-london,mid_journey,27,AT_RISK,call_today_mh_referral,2026-01-16
RTR-JNY-00133-mid,JNY-00133,CUS-00133,ADV-0115,south-east-london,mid_journey,17,AT_RISK,call_today_mh_referral,2026-03-11
RTR-JNY-00134-mid,JNY-00134,CUS-00134,ADV-0230,derbyshire-notts,mid_journey,27,AT_RISK,call_today_mh_referral,2025-10-24
RTR-JNY-00135-mid,JNY-00135,CUS-00135,ADV-0024,north-london,mid_journey,57,DRIFTING,in_person_48h,2026-06-03
RTR-JNY-00136-mid,JNY-00136,CUS-00136,ADV-0091,derbyshire-notts,mid_journey,21,AT_RISK,call_today_mh_referral,2026-04-23
RTR-JNY-00137-mid,JNY-00137,CUS-00137,ADV-0158,derbyshire-notts,mid_journey,17,AT_RISK,call_today_mh_referral,2026-03-16
RTR-JNY-00138-mid,JNY-00138,CUS-00138,ADV-0149,south-yorkshire,mid_journey,16,AT_RISK,call_today_mh_referral,2026-06-04
RTR-JNY-00138-end,JNY-00138,CUS-00138,ADV-0149,south-yorkshire,end_of_journey,39,AT_RISK,training_update_applied,2026-09-02
RTR-JNY-00139-mid,JNY-00139,CUS-00139,ADV-0018,south-east-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-02-24
RTR-JNY-00139-end,JNY-00139,CUS-00139,ADV-0018,south-east-london,end_of_journey,44,AT_RISK,training_update_applied,2026-05-25
RTR-JNY-00140-mid,JNY-00140,CUS-00140,ADV-0075,derbyshire-notts,mid_journey,20,AT_RISK,call_today_mh_referral,2026-02-11
RTR-JNY-00140-end,JNY-00140,CUS-00140,ADV-0075,derbyshire-notts,end_of_journey,36,AT_RISK,training_update_applied,2026-05-12
RTR-JNY-00141-mid,JNY-00141,CUS-00141,ADV-0005,south-yorkshire,mid_journey,19,AT_RISK,call_today_mh_referral,2026-04-07
RTR-JNY-00142-mid,JNY-00142,CUS-00142,ADV-0073,north-london,mid_journey,62,DRIFTING,in_person_48h,2025-11-14
RTR-JNY-00142-end,JNY-00142,CUS-00142,ADV-0073,north-london,end_of_journey,76,ON_TRACK,training_update_applied,2026-02-12
RTR-JNY-00143-mid,JNY-00143,CUS-00143,ADV-0146,south-east-london,mid_journey,27,AT_RISK,call_today_mh_referral,2026-05-09
RTR-JNY-00144-mid,JNY-00144,CUS-00144,ADV-0188,south-east-london,mid_journey,27,AT_RISK,call_today_mh_referral,2025-12-03
RTR-JNY-00145-mid,JNY-00145,CUS-00145,ADV-0168,north-london,mid_journey,22,AT_RISK,call_today_mh_referral,2026-06-17
RTR-JNY-00146-mid,JNY-00146,CUS-00146,ADV-0185,south-east-london,mid_journey,55,DRIFTING,in_person_48h,2026-04-05
RTR-JNY-00147-mid,JNY-00147,CUS-00147,ADV-0041,south-east-london,mid_journey,27,AT_RISK,call_today_mh_referral,2025-12-15
RTR-JNY-00148-mid,JNY-00148,CUS-00148,ADV-0021,north-london,mid_journey,16,AT_RISK,call_today_mh_referral,2026-04-12
RTR-JNY-00148-end,JNY-00148,CUS-00148,ADV-0021,north-london,end_of_journey,38,AT_RISK,training_update_applied,2026-07-11
RTR-JNY-00149-mid,JNY-00149,CUS-00149,ADV-0172,south-yorkshire,mid_journey,52,DRIFTING,in_person_48h,2026-05-25
RTR-JNY-00149-end,JNY-00149,CUS-00149,ADV-0172,south-yorkshire,end_of_journey,58,DRIFTING,training_update_applied,2026-08-23
RTR-JNY-00150-mid,JNY-00150,CUS-00150,ADV-0138,south-yorkshire,mid_journey,17,AT_RISK,call_today_mh_referral,2025-12-25
RTR-JNY-00150-end,JNY-00150,CUS-00150,ADV-0138,south-yorkshire,end_of_journey,37,AT_RISK,training_update_applied,2026-03-25
RTR-JNY-00151-mid,JNY-00151,CUS-00151,ADV-0192,south-east-london,mid_journey,13,AT_RISK,call_today_mh_referral,2026-04-11
RTR-JNY-00152-mid,JNY-00152,CUS-00152,ADV-0123,south-east-london,mid_journey,35,AT_RISK,call_today_mh_referral,2025-10-26
RTR-JNY-00153-mid,JNY-00153,CUS-00153,ADV-0045,wales,mid_journey,20,AT_RISK,call_today_mh_referral,2026-02-14
RTR-JNY-00153-end,JNY-00153,CUS-00153,ADV-0045,wales,end_of_journey,37,AT_RISK,training_update_applied,2026-05-15
RTR-JNY-00154-mid,JNY-00154,CUS-00154,ADV-0037,derbyshire-notts,mid_journey,63,DRIFTING,in_person_48h,2025-11-26
RTR-JNY-00154-end,JNY-00154,CUS-00154,ADV-0037,derbyshire-notts,end_of_journey,75,ON_TRACK,training_update_applied,2026-02-24
RTR-JNY-00155-mid,JNY-00155,CUS-00155,ADV-0101,wales,mid_journey,56,DRIFTING,in_person_48h,2025-10-11
RTR-JNY-00155-end,JNY-00155,CUS-00155,ADV-0101,wales,end_of_journey,63,DRIFTING,training_update_applied,2026-01-09
RTR-JNY-00156-mid,JNY-00156,CUS-00156,ADV-0062,south-east-london,mid_journey,21,AT_RISK,call_today_mh_referral,2026-01-05
RTR-JNY-00157-mid,JNY-00157,CUS-00157,ADV-0138,south-yorkshire,mid_journey,25,AT_RISK,call_today_mh_referral,2026-06-14
RTR-JNY-00158-mid,JNY-00158,CUS-00158,ADV-0219,south-yorkshire,mid_journey,54,DRIFTING,in_person_48h,2025-10-12
RTR-JNY-00158-end,JNY-00158,CUS-00158,ADV-0219,south-yorkshire,end_of_journey,61,DRIFTING,training_update_applied,2026-01-10
RTR-JNY-00159-mid,JNY-00159,CUS-00159,ADV-0123,south-east-london,mid_journey,68,DRIFTING,in_person_48h,2026-02-24
RTR-JNY-00159-end,JNY-00159,CUS-00159,ADV-0123,south-east-london,end_of_journey,80,ON_TRACK,training_update_applied,2026-05-25
RTR-JNY-00160-mid,JNY-00160,CUS-00160,ADV-0133,south-yorkshire,mid_journey,22,AT_RISK,call_today_mh_referral,2025-10-30
RTR-JNY-00160-end,JNY-00160,CUS-00160,ADV-0133,south-yorkshire,end_of_journey,38,AT_RISK,training_update_applied,2026-01-28
RTR-JNY-00161-mid,JNY-00161,CUS-00161,ADV-0002,derbyshire-notts,mid_journey,18,AT_RISK,call_today_mh_referral,2025-10-02
RTR-JNY-00161-end,JNY-00161,CUS-00161,ADV-0002,derbyshire-notts,end_of_journey,36,AT_RISK,training_update_applied,2025-12-31
RTR-JNY-00162-mid,JNY-00162,CUS-00162,ADV-0084,south-east-london,mid_journey,65,DRIFTING,in_person_48h,2025-12-28
RTR-JNY-00162-end,JNY-00162,CUS-00162,ADV-0084,south-east-london,end_of_journey,79,ON_TRACK,training_update_applied,2026-03-28
RTR-JNY-00163-mid,JNY-00163,CUS-00163,ADV-0052,wales,mid_journey,84,ON_TRACK,light_touch,2026-02-09
RTR-JNY-00163-end,JNY-00163,CUS-00163,ADV-0052,wales,end_of_journey,87,ON_TRACK,training_update_applied,2026-05-10
RTR-JNY-00164-mid,JNY-00164,CUS-00164,ADV-0131,south-yorkshire,mid_journey,24,AT_RISK,call_today_mh_referral,2025-11-07
RTR-JNY-00165-mid,JNY-00165,CUS-00165,ADV-0132,derbyshire-notts,mid_journey,95,ON_TRACK,light_touch,2025-11-02
RTR-JNY-00165-end,JNY-00165,CUS-00165,ADV-0132,derbyshire-notts,end_of_journey,100,ON_TRACK,training_update_applied,2026-01-31
RTR-JNY-00166-mid,JNY-00166,CUS-00166,ADV-0003,south-east-london,mid_journey,84,ON_TRACK,light_touch,2026-02-26
RTR-JNY-00166-end,JNY-00166,CUS-00166,ADV-0003,south-east-london,end_of_journey,91,ON_TRACK,training_update_applied,2026-05-27
RTR-JNY-00167-mid,JNY-00167,CUS-00167,ADV-0166,wales,mid_journey,17,AT_RISK,call_today_mh_referral,2025-11-07
RTR-JNY-00167-end,JNY-00167,CUS-00167,ADV-0166,wales,end_of_journey,40,AT_RISK,training_update_applied,2026-02-05
RTR-JNY-00168-mid,JNY-00168,CUS-00168,ADV-0210,south-east-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-04-28
RTR-JNY-00169-mid,JNY-00169,CUS-00169,ADV-0171,south-yorkshire,mid_journey,26,AT_RISK,call_today_mh_referral,2025-10-05
RTR-JNY-00170-mid,JNY-00170,CUS-00170,ADV-0215,north-london,mid_journey,92,ON_TRACK,light_touch,2026-01-04
RTR-JNY-00170-end,JNY-00170,CUS-00170,ADV-0215,north-london,end_of_journey,98,ON_TRACK,training_update_applied,2026-04-04
RTR-JNY-00171-mid,JNY-00171,CUS-00171,ADV-0133,south-yorkshire,mid_journey,19,AT_RISK,call_today_mh_referral,2025-12-01
RTR-JNY-00172-mid,JNY-00172,CUS-00172,ADV-0052,wales,mid_journey,60,DRIFTING,in_person_48h,2026-04-03
RTR-JNY-00172-end,JNY-00172,CUS-00172,ADV-0052,wales,end_of_journey,68,DRIFTING,training_update_applied,2026-07-02
RTR-JNY-00173-mid,JNY-00173,CUS-00173,ADV-0208,wales,mid_journey,54,DRIFTING,in_person_48h,2025-12-12
RTR-JNY-00173-end,JNY-00173,CUS-00173,ADV-0208,wales,end_of_journey,64,DRIFTING,training_update_applied,2026-03-12
RTR-JNY-00174-mid,JNY-00174,CUS-00174,ADV-0223,south-east-london,mid_journey,59,DRIFTING,in_person_48h,2026-04-10
RTR-JNY-00174-end,JNY-00174,CUS-00174,ADV-0223,south-east-london,end_of_journey,69,DRIFTING,training_update_applied,2026-07-09
RTR-JNY-00175-mid,JNY-00175,CUS-00175,ADV-0177,wales,mid_journey,55,DRIFTING,in_person_48h,2025-12-05
RTR-JNY-00175-end,JNY-00175,CUS-00175,ADV-0177,wales,end_of_journey,67,DRIFTING,training_update_applied,2026-03-05
RTR-JNY-00176-mid,JNY-00176,CUS-00176,ADV-0056,derbyshire-notts,mid_journey,49,AT_RISK,call_today_mh_referral,2026-01-09
RTR-JNY-00176-end,JNY-00176,CUS-00176,ADV-0056,derbyshire-notts,end_of_journey,64,DRIFTING,training_update_applied,2026-04-09
RTR-JNY-00177-mid,JNY-00177,CUS-00177,ADV-0231,derbyshire-notts,mid_journey,87,ON_TRACK,light_touch,2026-01-14
RTR-JNY-00177-end,JNY-00177,CUS-00177,ADV-0231,derbyshire-notts,end_of_journey,90,ON_TRACK,training_update_applied,2026-04-14
RTR-JNY-00178-mid,JNY-00178,CUS-00178,ADV-0235,wales,mid_journey,26,AT_RISK,call_today_mh_referral,2026-06-01
RTR-JNY-00179-mid,JNY-00179,CUS-00179,ADV-0102,derbyshire-notts,mid_journey,59,DRIFTING,in_person_48h,2025-12-06
RTR-JNY-00179-end,JNY-00179,CUS-00179,ADV-0102,derbyshire-notts,end_of_journey,72,DRIFTING,training_update_applied,2026-03-06
RTR-JNY-00180-mid,JNY-00180,CUS-00180,ADV-0063,wales,mid_journey,19,AT_RISK,call_today_mh_referral,2026-01-03
RTR-JNY-00180-end,JNY-00180,CUS-00180,ADV-0063,wales,end_of_journey,35,AT_RISK,training_update_applied,2026-04-03
RTR-JNY-00181-mid,JNY-00181,CUS-00181,ADV-0238,wales,mid_journey,59,DRIFTING,in_person_48h,2026-06-04
RTR-JNY-00181-end,JNY-00181,CUS-00181,ADV-0238,wales,end_of_journey,72,DRIFTING,training_update_applied,2026-09-02
RTR-JNY-00182-mid,JNY-00182,CUS-00182,ADV-0244,wales,mid_journey,93,ON_TRACK,light_touch,2026-05-29
RTR-JNY-00182-end,JNY-00182,CUS-00182,ADV-0244,wales,end_of_journey,95,ON_TRACK,training_update_applied,2026-08-27
RTR-JNY-00183-mid,JNY-00183,CUS-00183,ADV-0024,north-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-06-02
RTR-JNY-00183-end,JNY-00183,CUS-00183,ADV-0024,north-london,end_of_journey,42,AT_RISK,training_update_applied,2026-08-31
RTR-JNY-00184-mid,JNY-00184,CUS-00184,ADV-0073,north-london,mid_journey,19,AT_RISK,call_today_mh_referral,2026-04-01
RTR-JNY-00185-mid,JNY-00185,CUS-00185,ADV-0149,south-yorkshire,mid_journey,23,AT_RISK,call_today_mh_referral,2026-03-22
RTR-JNY-00185-end,JNY-00185,CUS-00185,ADV-0149,south-yorkshire,end_of_journey,39,AT_RISK,training_update_applied,2026-06-20
RTR-JNY-00186-mid,JNY-00186,CUS-00186,ADV-0157,wales,mid_journey,52,DRIFTING,in_person_48h,2026-06-05
RTR-JNY-00186-end,JNY-00186,CUS-00186,ADV-0157,wales,end_of_journey,63,DRIFTING,training_update_applied,2026-09-03
RTR-JNY-00187-mid,JNY-00187,CUS-00187,ADV-0219,south-yorkshire,mid_journey,57,DRIFTING,in_person_48h,2026-03-28
RTR-JNY-00187-end,JNY-00187,CUS-00187,ADV-0219,south-yorkshire,end_of_journey,69,DRIFTING,training_update_applied,2026-06-26
RTR-JNY-00188-mid,JNY-00188,CUS-00188,ADV-0031,north-london,mid_journey,93,ON_TRACK,light_touch,2026-02-26
RTR-JNY-00188-end,JNY-00188,CUS-00188,ADV-0031,north-london,end_of_journey,95,ON_TRACK,training_update_applied,2026-05-27
RTR-JNY-00189-mid,JNY-00189,CUS-00189,ADV-0093,south-yorkshire,mid_journey,64,DRIFTING,in_person_48h,2025-12-24
RTR-JNY-00190-mid,JNY-00190,CUS-00190,ADV-0029,south-east-london,mid_journey,28,AT_RISK,call_today_mh_referral,2026-05-18
RTR-JNY-00191-mid,JNY-00191,CUS-00191,ADV-0077,south-east-london,mid_journey,14,AT_RISK,call_today_mh_referral,2025-11-12
RTR-JNY-00191-end,JNY-00191,CUS-00191,ADV-0077,south-east-london,end_of_journey,35,AT_RISK,training_update_applied,2026-02-10
RTR-JNY-00192-mid,JNY-00192,CUS-00192,ADV-0071,derbyshire-notts,mid_journey,89,ON_TRACK,light_touch,2026-04-10
RTR-JNY-00192-end,JNY-00192,CUS-00192,ADV-0071,derbyshire-notts,end_of_journey,92,ON_TRACK,training_update_applied,2026-07-09
RTR-JNY-00193-mid,JNY-00193,CUS-00193,ADV-0205,south-east-london,mid_journey,53,DRIFTING,in_person_48h,2025-10-17
RTR-JNY-00193-end,JNY-00193,CUS-00193,ADV-0205,south-east-london,end_of_journey,61,DRIFTING,training_update_applied,2026-01-15
RTR-JNY-00194-mid,JNY-00194,CUS-00194,ADV-0005,south-yorkshire,mid_journey,26,AT_RISK,call_today_mh_referral,2026-02-13
RTR-JNY-00194-end,JNY-00194,CUS-00194,ADV-0005,south-yorkshire,end_of_journey,44,AT_RISK,training_update_applied,2026-05-14
RTR-JNY-00195-mid,JNY-00195,CUS-00195,ADV-0084,south-east-london,mid_journey,17,AT_RISK,call_today_mh_referral,2025-12-06
RTR-JNY-00195-end,JNY-00195,CUS-00195,ADV-0084,south-east-london,end_of_journey,36,AT_RISK,training_update_applied,2026-03-06
RTR-JNY-00196-mid,JNY-00196,CUS-00196,ADV-0167,wales,mid_journey,64,DRIFTING,in_person_48h,2025-10-25
RTR-JNY-00196-end,JNY-00196,CUS-00196,ADV-0167,wales,end_of_journey,74,DRIFTING,training_update_applied,2026-01-23
RTR-JNY-00197-mid,JNY-00197,CUS-00197,ADV-0186,south-yorkshire,mid_journey,64,DRIFTING,in_person_48h,2026-02-09
RTR-JNY-00197-end,JNY-00197,CUS-00197,ADV-0186,south-yorkshire,end_of_journey,76,ON_TRACK,training_update_applied,2026-05-10
RTR-JNY-00198-mid,JNY-00198,CUS-00198,ADV-0118,south-yorkshire,mid_journey,29,AT_RISK,call_today_mh_referral,2025-10-19
RTR-JNY-00198-end,JNY-00198,CUS-00198,ADV-0118,south-yorkshire,end_of_journey,46,AT_RISK,training_update_applied,2026-01-17
RTR-JNY-00199-mid,JNY-00199,CUS-00199,ADV-0128,derbyshire-notts,mid_journey,14,AT_RISK,call_today_mh_referral,2026-04-27
RTR-JNY-00200-mid,JNY-00200,CUS-00200,ADV-0114,south-east-london,mid_journey,21,AT_RISK,call_today_mh_referral,2026-03-27
RTR-JNY-00200-end,JNY-00200,CUS-00200,ADV-0114,south-east-london,end_of_journey,43,AT_RISK,training_update_applied,2026-06-25
RTR-JNY-00201-mid,JNY-00201,CUS-00201,ADV-0022,north-london,mid_journey,22,AT_RISK,call_today_mh_referral,2025-10-22
RTR-JNY-00202-mid,JNY-00202,CUS-00202,ADV-0158,derbyshire-notts,mid_journey,16,AT_RISK,call_today_mh_referral,2026-01-08
RTR-JNY-00203-mid,JNY-00203,CUS-00203,ADV-0147,south-east-london,mid_journey,57,DRIFTING,in_person_48h,2026-01-25
RTR-JNY-00203-end,JNY-00203,CUS-00203,ADV-0147,south-east-london,end_of_journey,66,DRIFTING,training_update_applied,2026-04-25
RTR-JNY-00204-mid,JNY-00204,CUS-00204,ADV-0063,wales,mid_journey,25,AT_RISK,call_today_mh_referral,2026-06-09
RTR-JNY-00204-end,JNY-00204,CUS-00204,ADV-0063,wales,end_of_journey,44,AT_RISK,training_update_applied,2026-09-07
RTR-JNY-00205-mid,JNY-00205,CUS-00205,ADV-0182,south-east-london,mid_journey,60,DRIFTING,in_person_48h,2026-06-07
RTR-JNY-00205-end,JNY-00205,CUS-00205,ADV-0182,south-east-london,end_of_journey,66,DRIFTING,training_update_applied,2026-09-05
RTR-JNY-00206-mid,JNY-00206,CUS-00206,ADV-0079,wales,mid_journey,59,DRIFTING,in_person_48h,2025-10-19
RTR-JNY-00206-end,JNY-00206,CUS-00206,ADV-0079,wales,end_of_journey,70,DRIFTING,training_update_applied,2026-01-17
RTR-JNY-00207-mid,JNY-00207,CUS-00207,ADV-0177,wales,mid_journey,22,AT_RISK,call_today_mh_referral,2025-11-16
RTR-JNY-00208-mid,JNY-00208,CUS-00208,ADV-0173,wales,mid_journey,26,AT_RISK,call_today_mh_referral,2026-06-11
RTR-JNY-00209-mid,JNY-00209,CUS-00209,ADV-0135,south-east-london,mid_journey,26,AT_RISK,call_today_mh_referral,2025-11-04
RTR-JNY-00209-end,JNY-00209,CUS-00209,ADV-0135,south-east-london,end_of_journey,46,AT_RISK,training_update_applied,2026-02-02
RTR-JNY-00210-mid,JNY-00210,CUS-00210,ADV-0204,north-london,mid_journey,22,AT_RISK,call_today_mh_referral,2026-03-17
RTR-JNY-00211-mid,JNY-00211,CUS-00211,ADV-0225,wales,mid_journey,21,AT_RISK,call_today_mh_referral,2026-01-10
RTR-JNY-00212-mid,JNY-00212,CUS-00212,ADV-0108,south-east-london,mid_journey,58,DRIFTING,in_person_48h,2026-04-29
RTR-JNY-00212-end,JNY-00212,CUS-00212,ADV-0108,south-east-london,end_of_journey,64,DRIFTING,training_update_applied,2026-07-28
RTR-JNY-00213-mid,JNY-00213,CUS-00213,ADV-0020,south-yorkshire,mid_journey,26,AT_RISK,call_today_mh_referral,2026-04-22
RTR-JNY-00213-end,JNY-00213,CUS-00213,ADV-0020,south-yorkshire,end_of_journey,41,AT_RISK,training_update_applied,2026-07-21
RTR-JNY-00214-mid,JNY-00214,CUS-00214,ADV-0095,wales,mid_journey,65,DRIFTING,in_person_48h,2026-04-05
RTR-JNY-00215-mid,JNY-00215,CUS-00215,ADV-0209,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2026-04-23
RTR-JNY-00216-mid,JNY-00216,CUS-00216,ADV-0171,south-yorkshire,mid_journey,59,DRIFTING,in_person_48h,2026-01-16
RTR-JNY-00216-end,JNY-00216,CUS-00216,ADV-0171,south-yorkshire,end_of_journey,72,DRIFTING,training_update_applied,2026-04-16
RTR-JNY-00217-mid,JNY-00217,CUS-00217,ADV-0195,south-east-london,mid_journey,56,DRIFTING,in_person_48h,2025-12-25
RTR-JNY-00217-end,JNY-00217,CUS-00217,ADV-0195,south-east-london,end_of_journey,68,DRIFTING,training_update_applied,2026-03-25
RTR-JNY-00218-mid,JNY-00218,CUS-00218,ADV-0145,south-east-london,mid_journey,47,AT_RISK,call_today_mh_referral,2025-12-25
RTR-JNY-00218-end,JNY-00218,CUS-00218,ADV-0145,south-east-london,end_of_journey,69,DRIFTING,training_update_applied,2026-03-25
RTR-JNY-00219-mid,JNY-00219,CUS-00219,ADV-0152,derbyshire-notts,mid_journey,11,AT_RISK,call_today_mh_referral,2026-02-07
RTR-JNY-00219-end,JNY-00219,CUS-00219,ADV-0152,derbyshire-notts,end_of_journey,33,AT_RISK,training_update_applied,2026-05-08
RTR-JNY-00220-mid,JNY-00220,CUS-00220,ADV-0203,derbyshire-notts,mid_journey,59,DRIFTING,in_person_48h,2026-06-03
RTR-JNY-00220-end,JNY-00220,CUS-00220,ADV-0203,derbyshire-notts,end_of_journey,72,DRIFTING,training_update_applied,2026-09-01
RTR-JNY-00221-mid,JNY-00221,CUS-00221,ADV-0179,south-yorkshire,mid_journey,96,ON_TRACK,light_touch,2026-03-18
RTR-JNY-00221-end,JNY-00221,CUS-00221,ADV-0179,south-yorkshire,end_of_journey,99,ON_TRACK,training_update_applied,2026-06-16
RTR-JNY-00222-mid,JNY-00222,CUS-00222,ADV-0226,derbyshire-notts,mid_journey,88,ON_TRACK,light_touch,2026-02-11
RTR-JNY-00222-end,JNY-00222,CUS-00222,ADV-0226,derbyshire-notts,end_of_journey,92,ON_TRACK,training_update_applied,2026-05-12
RTR-JNY-00223-mid,JNY-00223,CUS-00223,ADV-0028,north-london,mid_journey,66,DRIFTING,in_person_48h,2026-01-08
RTR-JNY-00223-end,JNY-00223,CUS-00223,ADV-0028,north-london,end_of_journey,77,ON_TRACK,training_update_applied,2026-04-08
RTR-JNY-00224-mid,JNY-00224,CUS-00224,ADV-0105,wales,mid_journey,19,AT_RISK,call_today_mh_referral,2026-04-20
RTR-JNY-00225-mid,JNY-00225,CUS-00225,ADV-0185,south-east-london,mid_journey,53,DRIFTING,in_person_48h,2026-01-13
RTR-JNY-00226-mid,JNY-00226,CUS-00226,ADV-0118,south-yorkshire,mid_journey,17,AT_RISK,call_today_mh_referral,2025-11-07
RTR-JNY-00226-end,JNY-00226,CUS-00226,ADV-0118,south-yorkshire,end_of_journey,32,AT_RISK,training_update_applied,2026-02-05
RTR-JNY-00227-mid,JNY-00227,CUS-00227,ADV-0102,derbyshire-notts,mid_journey,88,ON_TRACK,light_touch,2025-10-20
RTR-JNY-00227-end,JNY-00227,CUS-00227,ADV-0102,derbyshire-notts,end_of_journey,94,ON_TRACK,training_update_applied,2026-01-18
RTR-JNY-00228-mid,JNY-00228,CUS-00228,ADV-0121,derbyshire-notts,mid_journey,25,AT_RISK,call_today_mh_referral,2025-10-27
RTR-JNY-00229-mid,JNY-00229,CUS-00229,ADV-0063,wales,mid_journey,29,AT_RISK,call_today_mh_referral,2026-01-04
RTR-JNY-00230-mid,JNY-00230,CUS-00230,ADV-0170,derbyshire-notts,mid_journey,20,AT_RISK,call_today_mh_referral,2025-11-29
RTR-JNY-00231-mid,JNY-00231,CUS-00231,ADV-0232,south-east-london,mid_journey,51,DRIFTING,in_person_48h,2025-11-29
RTR-JNY-00231-end,JNY-00231,CUS-00231,ADV-0232,south-east-london,end_of_journey,64,DRIFTING,training_update_applied,2026-02-27
RTR-JNY-00232-mid,JNY-00232,CUS-00232,ADV-0214,derbyshire-notts,mid_journey,57,DRIFTING,in_person_48h,2025-10-21
RTR-JNY-00232-end,JNY-00232,CUS-00232,ADV-0214,derbyshire-notts,end_of_journey,69,DRIFTING,training_update_applied,2026-01-19
RTR-JNY-00233-mid,JNY-00233,CUS-00233,ADV-0167,wales,mid_journey,13,AT_RISK,call_today_mh_referral,2026-01-20
RTR-JNY-00234-mid,JNY-00234,CUS-00234,ADV-0128,derbyshire-notts,mid_journey,21,AT_RISK,call_today_mh_referral,2026-04-26
RTR-JNY-00235-mid,JNY-00235,CUS-00235,ADV-0046,north-london,mid_journey,21,AT_RISK,call_today_mh_referral,2026-02-17
RTR-JNY-00236-mid,JNY-00236,CUS-00236,ADV-0215,north-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-06-01
RTR-JNY-00236-end,JNY-00236,CUS-00236,ADV-0215,north-london,end_of_journey,47,AT_RISK,training_update_applied,2026-08-30
RTR-JNY-00237-mid,JNY-00237,CUS-00237,ADV-0180,north-london,mid_journey,21,AT_RISK,call_today_mh_referral,2026-02-20
RTR-JNY-00237-end,JNY-00237,CUS-00237,ADV-0180,north-london,end_of_journey,43,AT_RISK,training_update_applied,2026-05-21
RTR-JNY-00238-mid,JNY-00238,CUS-00238,ADV-0030,south-east-london,mid_journey,18,AT_RISK,call_today_mh_referral,2026-04-02
RTR-JNY-00239-mid,JNY-00239,CUS-00239,ADV-0206,south-east-london,mid_journey,20,AT_RISK,call_today_mh_referral,2026-02-11
RTR-JNY-00239-end,JNY-00239,CUS-00239,ADV-0206,south-east-london,end_of_journey,40,AT_RISK,training_update_applied,2026-05-12
RTR-JNY-00240-mid,JNY-00240,CUS-00240,ADV-0050,south-east-london,mid_journey,85,ON_TRACK,light_touch,2026-06-10
